"Measure.group.stratifier.groupDefinition","Measure.group.stratifier.groupDefinition","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group]]}
","A group resource that defines this population","A Group resource that defines this population as a set of characteristics.","Note that this approach can only be used for measures where the basis is of the same type as the populations (e.g. a Patient-based measure, rather than an Encounter-based measure). In addition, the referenced Group SHALL be a definitional (as opposed to an actual) group.","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.groupDefinition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.stratifier.component","Measure.group.stratifier.component","","","",0,*,"","","","BackboneElement {[]} {[]}
","Stratifier criteria component for the measure","A component of the stratifier criteria for the measure report, specified as either the name of a valid CQL expression defined within a referenced library or a valid FHIR Resource Path.","Stratifiers are defined either as a single criteria, or as a set of component criteria.","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.component",0,*,"mea-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=COMP]"
"Measure.group.stratifier.component.id","Measure.group.stratifier.component.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Measure.group.stratifier.component.extension","Measure.group.stratifier.component.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Measure.group.stratifier.component.modifierExtension","Measure.group.stratifier.component.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Measure.group.stratifier.component.linkId","Measure.group.stratifier.component.linkId","","","",0,1,"","","","string {[]} {[]}
","Unique id for stratifier component in measure","An identifier that is unique within the Measure allowing linkage to the equivalent item in a MeasureReport resource.","This ''can'' be a meaningful identifier (e.g. a LOINC code) but is not intended to have any meaning.  GUIDs or sequential numbers are appropriate here.

LinkIds can have whitespaces and slashes by design. Tooling should not rely on linkIds being valid XHTML element IDs, and should not directly embed them as such","[MeasureReport](http://hl7.org/fhir/R5/measurereport.html#) does not require omitted stratifier components to be included.","","","","","","","",,,,,"",,,,"Measure.group.stratifier.component.linkId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
mea-5:Link ids should be 255 characters or less {$this.length() <= 255}",".id"
"Measure.group.stratifier.component.code","Measure.group.stratifier.component.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Meaning of the stratifier component","Indicates a meaning for the stratifier component. This can be as simple as a unique identifier, or it can establish meaning in a broader context by drawing from a terminology, allowing stratifiers to be correlated across measures.","","","","","","","","","",,"example","Meaning of the stratifier.","http://hl7.org/fhir/ValueSet/measure-stratifier-example","",,,,"Measure.group.stratifier.component.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"Measure.group.stratifier.component.description","Measure.group.stratifier.component.description","","","",0,1,"","","","markdown {[]} {[]}
","The human readable description of this stratifier component","The human readable description of this stratifier criteria component.","","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.component.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".text"
"Measure.group.stratifier.component.criteria","Measure.group.stratifier.component.criteria","","","",0,1,"","","","Expression {[]} {[]}
","Component of how the measure should be stratified","An expression that specifies the criteria for this component of the stratifier. This is typically the name of an expression defined within a referenced library, but it may also be a path to a stratifier element.","","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.component.criteria",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.group.stratifier.component.groupDefinition","Measure.group.stratifier.component.groupDefinition","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Group]]}
","A group resource that defines this population","A Group resource that defines this population as a set of characteristics.","Note that this approach can only be used for measures where the basis is of the same type as the populations (e.g. a Patient-based measure, rather than an Encounter-based measure). In addition, the referenced Group SHALL be a definitional (as opposed to an actual) group.","","","","","","","","",,,,,"",,,,"Measure.group.stratifier.component.groupDefinition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"Measure.supplementalData","Measure.supplementalData","","","",0,*,"","","","BackboneElement {[]} {[]}
","What other data should be reported with the measure","The supplemental data criteria for the measure report, specified as either the name of a valid CQL expression within a referenced library, or a valid FHIR Resource Path.","Note that supplemental data are reported as resources for each patient and referenced in the supplementalData element of the MeasureReport. If the supplementalData expression results in a value other than a resource, it is reported using an Observation resource, typically contained in the resulting MeasureReport. See the MeasureReport resource and the Quality Reporting topic for more information.","","","","","","","","",,,,,"",,,,"Measure.supplementalData",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=COMP]"
"Measure.supplementalData.id","Measure.supplementalData.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Measure.supplementalData.extension","Measure.supplementalData.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Measure.supplementalData.modifierExtension","Measure.supplementalData.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Measure.supplementalData.linkId","Measure.supplementalData.linkId","","","",0,1,"","","","string {[]} {[]}
","Unique id for supplementalData in measure","An identifier that is unique within the Measure allowing linkage to the equivalent item in a MeasureReport resource.","This ''can'' be a meaningful identifier (e.g. a LOINC code) but is not intended to have any meaning.  GUIDs or sequential numbers are appropriate here.

LinkIds can have whitespaces and slashes by design. Tooling should not rely on linkIds being valid XHTML element IDs, and should not directly embed them as such","[MeasureReport](http://hl7.org/fhir/R5/measurereport.html#) does not require omitted supplementalData to be included.","","","","","","","",,,,,"",,,,"Measure.supplementalData.linkId",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
mea-6:Link ids should be 255 characters or less {$this.length() <= 255}",".id"
"Measure.supplementalData.code","Measure.supplementalData.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Meaning of the supplemental data","Indicates a meaning for the supplemental data. This can be as simple as a unique identifier, or it can establish meaning in a broader context by drawing from a terminology, allowing supplemental data to be correlated across measures.","","","","","","","","","",,"example","Meaning of the supplemental data.","http://hl7.org/fhir/ValueSet/measure-supplemental-data-example","",,,,"Measure.supplementalData.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"Measure.supplementalData.usage","Measure.supplementalData.usage","","","",0,*,"","","","CodeableConcept {[]} {[]}
","supplemental-data | risk-adjustment-factor","An indicator of the intended usage for the supplemental data element. Supplemental data indicates the data is additional information requested to augment the measure information. Risk adjustment factor indicates the data is additional information used to calculate risk adjustment factors when applying a risk model to the measure calculation.","","","","","","","","","",,"extensible","The intended usage for supplemental data elements in the measure.","http://hl7.org/fhir/ValueSet/measure-data-usage","",,,,"Measure.supplementalData.usage",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".methodCode"
"Measure.supplementalData.description","Measure.supplementalData.description","","","",0,1,"","","","markdown {[]} {[]}
","The human readable description of this supplemental data","The human readable description of this supplemental data.","","","","","","","","","",,,,,"",,,,"Measure.supplementalData.description",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".text"
"Measure.supplementalData.criteria","Measure.supplementalData.criteria","","","",1,1,"","","","Expression {[]} {[]}
","Expression describing additional data to be reported","The criteria for the supplemental data. This is typically the name of a valid expression defined within a referenced library, but it may also be a path to a specific data element. The criteria defines the data to be returned for this element.","","","","","","","","","",,,,,"",,,,"Measure.supplementalData.criteria",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
